iteration,candidate_group,exclude_candidates_from_null,null_statistic,observed_statistic,observed_minus_null_statistic
9967,All candidates,TRUE,0.0525,0.067,0.014500000000000006
9968,All candidates,TRUE,0.043,0.067,0.024000000000000007
9969,All candidates,TRUE,0.04925,0.067,0.017750000000000002
9970,All candidates,TRUE,0.04525,0.067,0.021750000000000005
9971,All candidates,TRUE,0.0605,0.067,0.006500000000000006
9972,All candidates,TRUE,0.048,0.067,0.019000000000000003
9973,All candidates,TRUE,0.04925,0.067,0.017750000000000002
9974,All candidates,TRUE,0.05,0.067,0.017
9975,All candidates,TRUE,0.051250000000000004,0.067,0.01575
9976,All candidates,TRUE,0.055375,0.067,0.011625000000000003
9977,All candidates,TRUE,0.039,0.067,0.028000000000000004
9978,All candidates,TRUE,0.06025,0.067,0.006750000000000006
9979,All candidates,TRUE,0.04525,0.067,0.021750000000000005
9980,All candidates,TRUE,0.05425,0.067,0.012750000000000004
9981,All candidates,TRUE,0.0605,0.067,0.006500000000000006
9982,All candidates,TRUE,0.045,0.067,0.022000000000000006
9983,All candidates,TRUE,0.057999999999999996,0.067,0.009000000000000008
9984,All candidates,TRUE,0.0465,0.067,0.020500000000000004
9985,All candidates,TRUE,0.04,0.067,0.027000000000000003
9986,All candidates,TRUE,0.0495,0.067,0.0175
9987,All candidates,TRUE,0.04625,0.067,0.020750000000000005
9988,All candidates,TRUE,0.063,0.067,0.0040000000000000036
9989,All candidates,TRUE,0.055749999999999994,0.067,0.01125000000000001
9990,All candidates,TRUE,0.057,0.067,0.010000000000000002
9991,All candidates,TRUE,0.051000000000000004,0.067,0.016
9992,All candidates,TRUE,0.046,0.067,0.021000000000000005
9993,All candidates,TRUE,0.058249999999999996,0.067,0.008750000000000008
9994,All candidates,TRUE,0.0475,0.067,0.019500000000000003
9995,All candidates,TRUE,0.0475,0.067,0.019500000000000003
9996,All candidates,TRUE,0.043,0.067,0.024000000000000007
9997,All candidates,TRUE,0.03950000000000001,0.067,0.027499999999999997
9998,All candidates,TRUE,0.055,0.067,0.012000000000000004
9999,All candidates,TRUE,0.0505,0.067,0.0165
10000,All candidates,TRUE,0.049875,0.067,0.017125
1,Initiation-only,TRUE,0.0545,0.066,0.011500000000000003
2,Initiation-only,TRUE,0.055249999999999994,0.066,0.01075000000000001
3,Initiation-only,TRUE,0.048,0.066,0.018000000000000002
4,Initiation-only,TRUE,0.045,0.066,0.021000000000000005
5,Initiation-only,TRUE,0.056999999999999995,0.066,0.009000000000000008
6,Initiation-only,TRUE,0.0395,0.066,0.026500000000000003
7,Initiation-only,TRUE,0.04625,0.066,0.019750000000000004
8,Initiation-only,TRUE,0.05,0.066,0.016
9,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
10,Initiation-only,TRUE,0.04975,0.066,0.01625
11,Initiation-only,TRUE,0.0475,0.066,0.018500000000000003
12,Initiation-only,TRUE,0.049,0.066,0.017
13,Initiation-only,TRUE,0.044,0.066,0.022000000000000006
14,Initiation-only,TRUE,0.0485,0.066,0.0175
15,Initiation-only,TRUE,0.049,0.066,0.017
16,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
17,Initiation-only,TRUE,0.0635,0.066,0.0025000000000000022
18,Initiation-only,TRUE,0.056999999999999995,0.066,0.009000000000000008
19,Initiation-only,TRUE,0.0595,0.066,0.006500000000000006
20,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
21,Initiation-only,TRUE,0.0415,0.066,0.0245
22,Initiation-only,TRUE,0.05,0.066,0.016
23,Initiation-only,TRUE,0.06525,0.066,7.500000000000007e-4
24,Initiation-only,TRUE,0.0485,0.066,0.0175
25,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
26,Initiation-only,TRUE,0.056999999999999995,0.066,0.009000000000000008
27,Initiation-only,TRUE,0.0455,0.066,0.020500000000000004
28,Initiation-only,TRUE,0.047,0.066,0.019000000000000003
29,Initiation-only,TRUE,0.063,0.066,0.0030000000000000027
30,Initiation-only,TRUE,0.055999999999999994,0.066,0.010000000000000009
31,Initiation-only,TRUE,0.045,0.066,0.021000000000000005
32,Initiation-only,TRUE,0.056,0.066,0.010000000000000002
33,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
34,Initiation-only,TRUE,0.04925,0.066,0.01675
35,Initiation-only,TRUE,0.052000000000000005,0.066,0.013999999999999999
36,Initiation-only,TRUE,0.051750000000000004,0.066,0.014249999999999999
37,Initiation-only,TRUE,0.0485,0.066,0.0175
38,Initiation-only,TRUE,0.057749999999999996,0.066,0.008250000000000007
39,Initiation-only,TRUE,0.055,0.066,0.011000000000000003
40,Initiation-only,TRUE,0.063,0.066,0.0030000000000000027
41,Initiation-only,TRUE,0.051500000000000004,0.066,0.014499999999999999
42,Initiation-only,TRUE,0.054,0.066,0.012000000000000004
43,Initiation-only,TRUE,0.041499999999999995,0.066,0.024500000000000008
44,Initiation-only,TRUE,0.049,0.066,0.017
45,Initiation-only,TRUE,0.05716666666666667,0.066,0.008833333333333332
46,Initiation-only,TRUE,0.055999999999999994,0.066,0.010000000000000009
47,Initiation-only,TRUE,0.0445,0.066,0.021500000000000005
48,Initiation-only,TRUE,0.0435,0.066,0.022500000000000006
49,Initiation-only,TRUE,0.049,0.066,0.017
50,Initiation-only,TRUE,0.042499999999999996,0.066,0.023500000000000007
51,Initiation-only,TRUE,0.05,0.066,0.016
52,Initiation-only,TRUE,0.061,0.066,0.0050000000000000044
53,Initiation-only,TRUE,0.063,0.066,0.0030000000000000027
54,Initiation-only,TRUE,0.052000000000000005,0.066,0.013999999999999999
55,Initiation-only,TRUE,0.045,0.066,0.021000000000000005
56,Initiation-only,TRUE,0.0515,0.066,0.014500000000000006
57,Initiation-only,TRUE,0.055,0.066,0.011000000000000003
58,Initiation-only,TRUE,0.05425000000000001,0.066,0.011749999999999997
59,Initiation-only,TRUE,0.05,0.066,0.016
60,Initiation-only,TRUE,0.047875,0.066,0.018125000000000002
61,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
62,Initiation-only,TRUE,0.055,0.066,0.011000000000000003
63,Initiation-only,TRUE,0.0455,0.066,0.020500000000000004
64,Initiation-only,TRUE,0.0515,0.066,0.014500000000000006
65,Initiation-only,TRUE,0.043,0.066,0.023000000000000007
66,Initiation-only,TRUE,0.0435,0.066,0.022500000000000006
67,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
68,Initiation-only,TRUE,0.0495,0.066,0.0165
69,Initiation-only,TRUE,0.052,0.066,0.014000000000000005
70,Initiation-only,TRUE,0.0485,0.066,0.0175
71,Initiation-only,TRUE,0.057999999999999996,0.066,0.008000000000000007
72,Initiation-only,TRUE,0.055749999999999994,0.066,0.010250000000000009
73,Initiation-only,TRUE,0.0495,0.066,0.0165
74,Initiation-only,TRUE,0.065,0.066,0.0010000000000000009
75,Initiation-only,TRUE,0.053,0.066,0.013000000000000005
76,Initiation-only,TRUE,0.0485,0.066,0.0175
77,Initiation-only,TRUE,0.05,0.066,0.016
78,Initiation-only,TRUE,0.05325,0.066,0.012750000000000004
79,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
80,Initiation-only,TRUE,0.057999999999999996,0.066,0.008000000000000007
81,Initiation-only,TRUE,0.053,0.066,0.013000000000000005
82,Initiation-only,TRUE,0.0475,0.066,0.018500000000000003
83,Initiation-only,TRUE,0.0465,0.066,0.019500000000000003
84,Initiation-only,TRUE,0.0495,0.066,0.0165
85,Initiation-only,TRUE,0.0535,0.066,0.012500000000000004
86,Initiation-only,TRUE,0.055,0.066,0.011000000000000003
87,Initiation-only,TRUE,0.055,0.066,0.011000000000000003
88,Initiation-only,TRUE,0.042499999999999996,0.066,0.023500000000000007
89,Initiation-only,TRUE,0.053,0.066,0.013000000000000005
90,Initiation-only,TRUE,0.041,0.066,0.025
91,Initiation-only,TRUE,0.0505,0.066,0.0155
92,Initiation-only,TRUE,0.049,0.066,0.017
93,Initiation-only,TRUE,0.0615,0.066,0.004500000000000004
94,Initiation-only,TRUE,0.043,0.066,0.023000000000000007
95,Initiation-only,TRUE,0.051500000000000004,0.066,0.014499999999999999
96,Initiation-only,TRUE,0.049,0.066,0.017
97,Initiation-only,TRUE,0.048,0.066,0.018000000000000002
98,Initiation-only,TRUE,0.053250000000000006,0.066,0.012749999999999997
99,Initiation-only,TRUE,0.054,0.066,0.012000000000000004
100,Initiation-only,TRUE,0.05,0.066,0.016
101,Initiation-only,TRUE,0.055,0.066,0.011000000000000003
102,Initiation-only,TRUE,0.064,0.066,0.0020000000000000018
103,Initiation-only,TRUE,0.053500000000000006,0.066,0.012499999999999997
104,Initiation-only,TRUE,0.0465,0.066,0.019500000000000003
105,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
106,Initiation-only,TRUE,0.0545,0.066,0.011500000000000003
107,Initiation-only,TRUE,0.052500000000000005,0.066,0.013499999999999998
108,Initiation-only,TRUE,0.062,0.066,0.0040000000000000036
109,Initiation-only,TRUE,0.057499999999999996,0.066,0.008500000000000008
110,Initiation-only,TRUE,0.0485,0.066,0.0175
111,Initiation-only,TRUE,0.044,0.066,0.022000000000000006
112,Initiation-only,TRUE,0.059,0.066,0.007000000000000006
113,Initiation-only,TRUE,0.046,0.066,0.020000000000000004
114,Initiation-only,TRUE,0.055499999999999994,0.066,0.01050000000000001
115,Initiation-only,TRUE,0.043,0.066,0.023000000000000007
116,Initiation-only,TRUE,0.0465,0.066,0.019500000000000003
117,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
118,Initiation-only,TRUE,0.0615,0.066,0.004500000000000004
119,Initiation-only,TRUE,0.04975,0.066,0.01625
120,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
121,Initiation-only,TRUE,0.04575,0.066,0.020250000000000004
122,Initiation-only,TRUE,0.04875,0.066,0.01725
123,Initiation-only,TRUE,0.064,0.066,0.0020000000000000018
124,Initiation-only,TRUE,0.06575,0.066,2.500000000000002e-4
125,Initiation-only,TRUE,0.052000000000000005,0.066,0.013999999999999999
126,Initiation-only,TRUE,0.044,0.066,0.022000000000000006
127,Initiation-only,TRUE,0.053000000000000005,0.066,0.012999999999999998
128,Initiation-only,TRUE,0.047,0.066,0.019000000000000003
129,Initiation-only,TRUE,0.05,0.066,0.016
130,Initiation-only,TRUE,0.045,0.066,0.021000000000000005
131,Initiation-only,TRUE,0.0475,0.066,0.018500000000000003
132,Initiation-only,TRUE,0.063,0.066,0.0030000000000000027
133,Initiation-only,TRUE,0.052500000000000005,0.066,0.013499999999999998
134,Initiation-only,TRUE,0.0475,0.066,0.018500000000000003
135,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
136,Initiation-only,TRUE,0.057,0.066,0.009000000000000001
137,Initiation-only,TRUE,0.048,0.066,0.018000000000000002
138,Initiation-only,TRUE,0.055999999999999994,0.066,0.010000000000000009
139,Initiation-only,TRUE,0.0475,0.066,0.018500000000000003
140,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
141,Initiation-only,TRUE,0.0485,0.066,0.0175
142,Initiation-only,TRUE,0.055,0.066,0.011000000000000003
143,Initiation-only,TRUE,0.052500000000000005,0.066,0.013499999999999998
144,Initiation-only,TRUE,0.057,0.066,0.009000000000000001
145,Initiation-only,TRUE,0.056249999999999994,0.066,0.009750000000000009
146,Initiation-only,TRUE,0.049,0.066,0.017
147,Initiation-only,TRUE,0.046,0.066,0.020000000000000004
148,Initiation-only,TRUE,0.044,0.066,0.022000000000000006
149,Initiation-only,TRUE,0.0515,0.066,0.014500000000000006
150,Initiation-only,TRUE,0.049,0.066,0.017
151,Initiation-only,TRUE,0.04925,0.066,0.01675
152,Initiation-only,TRUE,0.0405,0.066,0.025500000000000002
153,Initiation-only,TRUE,0.0485,0.066,0.0175
154,Initiation-only,TRUE,0.047,0.066,0.019000000000000003
155,Initiation-only,TRUE,0.052,0.066,0.014000000000000005
156,Initiation-only,TRUE,0.049,0.066,0.017
157,Initiation-only,TRUE,0.0555,0.066,0.010500000000000002
158,Initiation-only,TRUE,0.055,0.066,0.011000000000000003
159,Initiation-only,TRUE,0.048,0.066,0.018000000000000002
160,Initiation-only,TRUE,0.0555,0.066,0.010500000000000002
161,Initiation-only,TRUE,0.052000000000000005,0.066,0.013999999999999999
162,Initiation-only,TRUE,0.0545,0.066,0.011500000000000003
163,Initiation-only,TRUE,0.0645,0.066,0.0015000000000000013
164,Initiation-only,TRUE,0.062,0.066,0.0040000000000000036
165,Initiation-only,TRUE,0.054,0.066,0.012000000000000004
166,Initiation-only,TRUE,0.046,0.066,0.020000000000000004
167,Initiation-only,TRUE,0.0555,0.066,0.010500000000000002
168,Initiation-only,TRUE,0.054,0.066,0.012000000000000004
169,Initiation-only,TRUE,0.058249999999999996,0.066,0.007750000000000007
170,Initiation-only,TRUE,0.047125,0.066,0.018875000000000003
171,Initiation-only,TRUE,0.048,0.066,0.018000000000000002
172,Initiation-only,TRUE,0.0455,0.066,0.020500000000000004
173,Initiation-only,TRUE,0.041499999999999995,0.066,0.024500000000000008
174,Initiation-only,TRUE,0.057499999999999996,0.066,0.008500000000000008
175,Initiation-only,TRUE,0.0445,0.066,0.021500000000000005
176,Initiation-only,TRUE,0.059,0.066,0.007000000000000006
177,Initiation-only,TRUE,0.061,0.066,0.0050000000000000044
178,Initiation-only,TRUE,0.04,0.066,0.026000000000000002
179,Initiation-only,TRUE,0.047,0.066,0.019000000000000003
180,Initiation-only,TRUE,0.062,0.066,0.0040000000000000036
181,Initiation-only,TRUE,0.042,0.066,0.024
182,Initiation-only,TRUE,0.0465,0.066,0.019500000000000003
183,Initiation-only,TRUE,0.051,0.066,0.015000000000000006
184,Initiation-only,TRUE,0.052250000000000005,0.066,0.013749999999999998
185,Initiation-only,TRUE,0.0575,0.066,0.0085
186,Initiation-only,TRUE,0.049,0.066,0.017
187,Initiation-only,TRUE,0.0395,0.066,0.026500000000000003
188,Initiation-only,TRUE,0.041999999999999996,0.066,0.024000000000000007
189,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
190,Initiation-only,TRUE,0.05475,0.066,0.011250000000000003
191,Initiation-only,TRUE,0.0545,0.066,0.011500000000000003
192,Initiation-only,TRUE,0.058499999999999996,0.066,0.007500000000000007
193,Initiation-only,TRUE,0.057,0.066,0.009000000000000001
194,Initiation-only,TRUE,0.040999999999999995,0.066,0.02500000000000001
195,Initiation-only,TRUE,0.0465,0.066,0.019500000000000003
196,Initiation-only,TRUE,0.041499999999999995,0.066,0.024500000000000008
197,Initiation-only,TRUE,0.046,0.066,0.020000000000000004
198,Initiation-only,TRUE,0.0515,0.066,0.014500000000000006
199,Initiation-only,TRUE,0.0465,0.066,0.019500000000000003
200,Initiation-only,TRUE,0.053,0.066,0.013000000000000005
201,Initiation-only,TRUE,0.048,0.066,0.018000000000000002
202,Initiation-only,TRUE,0.065,0.066,0.0010000000000000009
203,Initiation-only,TRUE,0.0495,0.066,0.0165
204,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
205,Initiation-only,TRUE,0.055499999999999994,0.066,0.01050000000000001
206,Initiation-only,TRUE,0.057249999999999995,0.066,0.008750000000000008
207,Initiation-only,TRUE,0.049,0.066,0.017
208,Initiation-only,TRUE,0.051,0.066,0.015000000000000006
209,Initiation-only,TRUE,0.0545,0.066,0.011500000000000003
210,Initiation-only,TRUE,0.054,0.066,0.012000000000000004
211,Initiation-only,TRUE,0.056249999999999994,0.066,0.009750000000000009
212,Initiation-only,TRUE,0.053500000000000006,0.066,0.012499999999999997
213,Initiation-only,TRUE,0.053000000000000005,0.066,0.012999999999999998
214,Initiation-only,TRUE,0.057249999999999995,0.066,0.008750000000000008
215,Initiation-only,TRUE,0.045,0.066,0.021000000000000005
216,Initiation-only,TRUE,0.049,0.066,0.017
217,Initiation-only,TRUE,0.0565,0.066,0.0095000000000000015
218,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
219,Initiation-only,TRUE,0.0605,0.066,0.005500000000000005
220,Initiation-only,TRUE,0.052750000000000005,0.066,0.013249999999999998
221,Initiation-only,TRUE,0.046,0.066,0.020000000000000004
222,Initiation-only,TRUE,0.055,0.066,0.011000000000000003
223,Initiation-only,TRUE,0.0485,0.066,0.0175
224,Initiation-only,TRUE,0.0455,0.066,0.020500000000000004
225,Initiation-only,TRUE,0.0395,0.066,0.026500000000000003
226,Initiation-only,TRUE,0.06,0.066,0.006000000000000005
227,Initiation-only,TRUE,0.052250000000000005,0.066,0.013749999999999998
228,Initiation-only,TRUE,0.058166666666666665,0.066,0.007833333333333338
229,Initiation-only,TRUE,0.052,0.066,0.014000000000000005
230,Initiation-only,TRUE,0.063,0.066,0.0030000000000000027
231,Initiation-only,TRUE,0.052,0.066,0.014000000000000005
232,Initiation-only,TRUE,0.048,0.066,0.018000000000000002
233,Initiation-only,TRUE,0.0595,0.066,0.006500000000000006
234,Initiation-only,TRUE,0.05,0.066,0.016
235,Initiation-only,TRUE,0.056,0.066,0.010000000000000002
236,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
237,Initiation-only,TRUE,0.05,0.066,0.016
238,Initiation-only,TRUE,0.0495,0.066,0.0165
239,Initiation-only,TRUE,0.054,0.066,0.012000000000000004
240,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
241,Initiation-only,TRUE,0.057999999999999996,0.066,0.008000000000000007
242,Initiation-only,TRUE,0.0495,0.066,0.0165
243,Initiation-only,TRUE,0.0435,0.066,0.022500000000000006
244,Initiation-only,TRUE,0.055749999999999994,0.066,0.010250000000000009
245,Initiation-only,TRUE,0.0505,0.066,0.0155
246,Initiation-only,TRUE,0.0455,0.066,0.020500000000000004
247,Initiation-only,TRUE,0.05,0.066,0.016
248,Initiation-only,TRUE,0.0475,0.066,0.018500000000000003
249,Initiation-only,TRUE,0.05,0.066,0.016
250,Initiation-only,TRUE,0.043,0.066,0.023000000000000007
251,Initiation-only,TRUE,0.047,0.066,0.019000000000000003
252,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
253,Initiation-only,TRUE,0.0505,0.066,0.0155
254,Initiation-only,TRUE,0.041999999999999996,0.066,0.024000000000000007
255,Initiation-only,TRUE,0.0505,0.066,0.0155
256,Initiation-only,TRUE,0.0565,0.066,0.0095000000000000015
257,Initiation-only,TRUE,0.057,0.066,0.009000000000000001
258,Initiation-only,TRUE,0.05,0.066,0.016
259,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
260,Initiation-only,TRUE,0.0405,0.066,0.025500000000000002
261,Initiation-only,TRUE,0.05625,0.066,0.009750000000000002
262,Initiation-only,TRUE,0.0495,0.066,0.0165
263,Initiation-only,TRUE,0.0445,0.066,0.021500000000000005
264,Initiation-only,TRUE,0.049,0.066,0.017
265,Initiation-only,TRUE,0.0475,0.066,0.018500000000000003
266,Initiation-only,TRUE,0.05,0.066,0.016
267,Initiation-only,TRUE,0.0565,0.066,0.0095000000000000015
268,Initiation-only,TRUE,0.061,0.066,0.0050000000000000044
269,Initiation-only,TRUE,0.05375,0.066,0.012250000000000004
270,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
271,Initiation-only,TRUE,0.056,0.066,0.010000000000000002
272,Initiation-only,TRUE,0.0435,0.066,0.022500000000000006
273,Initiation-only,TRUE,0.059,0.066,0.007000000000000006
274,Initiation-only,TRUE,0.0515,0.066,0.014500000000000006
275,Initiation-only,TRUE,0.056,0.066,0.010000000000000002
276,Initiation-only,TRUE,0.051000000000000004,0.066,0.015
277,Initiation-only,TRUE,0.061125,0.066,0.004875000000000004
278,Initiation-only,TRUE,0.049,0.066,0.017
279,Initiation-only,TRUE,0.0525,0.066,0.013500000000000005
280,Initiation-only,TRUE,0.056,0.066,0.010000000000000002
