gene_symbol,gene_id,protein_id,gene_length_bp,n_mutations,is_candidate,candidate_group,gene_class
Cts8,ENSMUSG00000057446,ENSMUSP00000021891,1002,2,FALSE,NA,Other genes
Ctsll3,ENSMUSG00000056728,ENSMUSP00000036801,996,1,FALSE,NA,Other genes
Ctso,ENSMUSG00000028015,ENSMUSP00000029649,939,1,FALSE,NA,Other genes
Ctsr,ENSMUSG00000055679,ENSMUSP00000021889,1005,1,FALSE,NA,Other genes
Cttn,ENSMUSG00000031078,ENSMUSP00000099368,1641,1,FALSE,NA,Other genes
Ctu1,ENSMUSG00000038888,ENSMUSP00000036770,1263,1,FALSE,NA,Other genes
Ctu2,ENSMUSG00000049482,ENSMUSP00000112113,1545,1,FALSE,NA,Other genes
Cubn,ENSMUSG00000026726,ENSMUSP00000089009,10872,1,FALSE,NA,Other genes
Cul9,ENSMUSG00000040327,ENSMUSP00000138418,7593,2,FALSE,NA,Other genes
Cux1,ENSMUSG00000029705,ENSMUSP00000135086,4554,1,FALSE,NA,Other genes
Cux2,ENSMUSG00000042589,ENSMUSP00000107381,4281,1,FALSE,NA,Other genes
Cwc15,ENSMUSG00000004096,ENSMUSP00000004200,690,1,FALSE,NA,Other genes
Cwf19l1,ENSMUSG00000025200,ENSMUSP00000026218,1614,1,FALSE,NA,Other genes
Cx3cl1,ENSMUSG00000031778,ENSMUSP00000034230,1188,1,FALSE,NA,Other genes
Cx3cr1,ENSMUSG00000052336,ENSMUSP00000063986,1065,2,FALSE,NA,Other genes
Cxcr1,ENSMUSG00000048480,ENSMUSP00000139555,1056,1,FALSE,NA,Other genes
Cxcr3,ENSMUSG00000050232,ENSMUSP00000052444,1104,1,FALSE,NA,Other genes
Cxcr4,ENSMUSG00000045382,ENSMUSP00000053489,1080,1,FALSE,NA,Other genes
Cxcr6,ENSMUSG00000048521,ENSMUSP00000151182,1077,1,FALSE,NA,Other genes
Cyba,ENSMUSG00000006519,ENSMUSP00000017604,579,1,FALSE,NA,Other genes
Cyfip2,ENSMUSG00000020340,ENSMUSP00000090854,3762,2,FALSE,NA,Other genes
Cyld,ENSMUSG00000036712,ENSMUSP00000147654,2868,1,FALSE,NA,Other genes
Cym,ENSMUSG00000046213,ENSMUSP00000029504,1140,1,FALSE,NA,Other genes
Cyp11b1,ENSMUSG00000075604,ENSMUSP00000127888,1506,1,FALSE,NA,Other genes
Cyp1a1,ENSMUSG00000032315,ENSMUSP00000150277,1575,1,FALSE,NA,Other genes
Cyp1a2,ENSMUSG00000032310,ENSMUSP00000034860,1542,2,FALSE,NA,Other genes
Cyp24a1,ENSMUSG00000038567,ENSMUSP00000047954,1545,2,FALSE,NA,Other genes
Cyp2a22,ENSMUSG00000091867,ENSMUSP00000128030,1479,1,FALSE,NA,Other genes
Cyp2a5,ENSMUSG00000005547,ENSMUSP00000005685,1485,1,FALSE,NA,Other genes
Cyp2ab1,ENSMUSG00000022818,ENSMUSP00000138133,1497,1,FALSE,NA,Other genes
Cyp2b10,ENSMUSG00000030483,ENSMUSP00000005477,1503,3,FALSE,NA,Other genes
Cyp2b19,ENSMUSG00000066704,ENSMUSP00000077021,1479,3,FALSE,NA,Other genes
Cyp2b23,ENSMUSG00000040650,ENSMUSP00000076578,1476,2,FALSE,NA,Other genes
Cyp2c37,ENSMUSG00000042248,ENSMUSP00000045362,1473,2,FALSE,NA,Other genes
Cyp2c39,ENSMUSG00000025003,ENSMUSP00000025968,1473,1,FALSE,NA,Other genes
Cyp2c50,ENSMUSG00000054827,ENSMUSP00000079065,1473,1,FALSE,NA,Other genes
Cyp2c65,ENSMUSG00000067231,ENSMUSP00000084489,1473,1,FALSE,NA,Other genes
Cyp2c68,ENSMUSG00000074882,ENSMUSP00000097071,1476,1,FALSE,NA,Other genes
Cyp2d10,ENSMUSG00000094806,ENSMUSP00000072555,1515,3,FALSE,NA,Other genes
Cyp2d11,ENSMUSG00000068085,ENSMUSP00000130338,1515,2,FALSE,NA,Other genes
Cyp2d12,ENSMUSG00000096852,ENSMUSP00000071064,1515,1,FALSE,NA,Other genes
Cyp2d40,ENSMUSG00000068083,ENSMUSP00000060524,1017,1,FALSE,NA,Other genes
Cyp2j11,ENSMUSG00000066097,ENSMUSP00000132180,1515,1,FALSE,NA,Other genes
Cyp2j7,ENSMUSG00000081362,ENSMUSP00000134331,1515,1,FALSE,NA,Other genes
Cyp2j9,ENSMUSG00000015224,ENSMUSP00000050464,1509,1,FALSE,NA,Other genes
Cyp2u1,ENSMUSG00000027983,ENSMUSP00000101944,1593,2,FALSE,NA,Other genes
Cyp3a44,ENSMUSG00000054417,ENSMUSP00000069932,1515,10,FALSE,NA,Other genes
Cyp4a12a,ENSMUSG00000066071,ENSMUSP00000081370,1527,1,FALSE,NA,Other genes
Cyp4a12b,ENSMUSG00000078597,ENSMUSP00000092487,1527,1,FALSE,NA,Other genes
Cyp4a29,ENSMUSG00000083138,ENSMUSP00000139717,1530,1,FALSE,NA,Other genes
Cyp4a31,ENSMUSG00000028712,ENSMUSP00000030486,1530,1,FALSE,NA,Other genes
Cyp4a32,ENSMUSG00000063929,ENSMUSP00000081369,1530,1,FALSE,NA,Other genes
Cyp4f15,ENSMUSG00000073424,ENSMUSP00000129264,1605,2,FALSE,NA,Other genes
Cyp4x1,ENSMUSG00000047155,ENSMUSP00000059545,1524,1,FALSE,NA,Other genes
Cyp51,ENSMUSG00000001467,ENSMUSP00000001507,1512,1,FALSE,NA,Other genes
Cyp8b1,ENSMUSG00000050445,ENSMUSP00000052989,1503,1,FALSE,NA,Other genes
Cypt15,ENSMUSG00000079619,ENSMUSP00000110767,264,1,FALSE,NA,Other genes
Cyth1,ENSMUSG00000017132,ENSMUSP00000097756,1383,1,FALSE,NA,Other genes
Cytip,ENSMUSG00000026832,ENSMUSP00000028175,1080,1,FALSE,NA,Other genes
D130043K22Rik,ENSMUSG00000006711,ENSMUSP00000006893,3246,2,FALSE,NA,Other genes
D1Pas1,ENSMUSG00000039224,ENSMUSP00000035261,1983,1,FALSE,NA,Other genes
D230025D16Rik,ENSMUSG00000031889,ENSMUSP00000034361,1269,1,FALSE,NA,Other genes
D430041D05Rik,ENSMUSG00000068373,ENSMUSP00000155485,6300,2,FALSE,NA,Other genes
D430042O09Rik,ENSMUSG00000032743,ENSMUSP00000065744,4833,3,FALSE,NA,Other genes
D5Ertd579e,ENSMUSG00000029190,ENSMUSP00000031091,4191,3,FALSE,NA,Other genes
D630039A03Rik,ENSMUSG00000052117,ENSMUSP00000068932,711,1,FALSE,NA,Other genes
D630045J12Rik,ENSMUSG00000063455,ENSMUSP00000130121,5823,1,FALSE,NA,Other genes
D6Ertd527e,ENSMUSG00000090891,ENSMUSP00000145529,1395,5,FALSE,NA,Other genes
D930020B18Rik,ENSMUSG00000047642,ENSMUSP00000113963,1881,2,FALSE,NA,Other genes
Daam1,ENSMUSG00000034574,ENSMUSP00000152564,3234,1,FALSE,NA,Other genes
Dab1,ENSMUSG00000028519,ENSMUSP00000102443,1668,1,FALSE,NA,Other genes
Dach1,ENSMUSG00000055639,ENSMUSP00000071464,2256,1,FALSE,NA,Other genes
Dact1,ENSMUSG00000044548,ENSMUSP00000117169,2448,1,FALSE,NA,Other genes
Dact2,ENSMUSG00000048826,ENSMUSP00000051638,2274,1,FALSE,NA,Other genes
Dag1,ENSMUSG00000039952,ENSMUSP00000142109,2682,1,FALSE,NA,Other genes
Dapk1,ENSMUSG00000021559,ENSMUSP00000153607,4329,2,FALSE,NA,Other genes
Dapk3,ENSMUSG00000034974,ENSMUSP00000137333,1347,1,FALSE,NA,Other genes
Dars2,ENSMUSG00000026709,ENSMUSP00000041851,1962,1,FALSE,NA,Other genes
Dbf4,ENSMUSG00000002297,ENSMUSP00000132906,1992,1,FALSE,NA,Other genes
Dbh,ENSMUSG00000000889,ENSMUSP00000000910,1869,1,FALSE,NA,Other genes
Dbnl,ENSMUSG00000020476,ENSMUSP00000020769,1311,1,FALSE,NA,Other genes
Dcaf1,ENSMUSG00000040325,ENSMUSP00000125730,4539,1,FALSE,NA,Other genes
Dcaf12l2,ENSMUSG00000050926,ENSMUSP00000110709,1410,1,FALSE,NA,Other genes
Dcaf7,ENSMUSG00000049354,ENSMUSP00000058168,1029,2,FALSE,NA,Other genes
Dcc,ENSMUSG00000060534,ENSMUSP00000110593,4344,1,FALSE,NA,Other genes
Dcdc2a,ENSMUSG00000035910,ENSMUSP00000063650,1428,1,FALSE,NA,Other genes
Dchs1,ENSMUSG00000036862,ENSMUSP00000077574,9876,3,FALSE,NA,Other genes
Dclk1,ENSMUSG00000027797,ENSMUSP00000050034,2271,2,FALSE,NA,Other genes
Dclre1a,ENSMUSG00000025077,ENSMUSP00000138290,3144,6,FALSE,NA,Other genes
Dct,ENSMUSG00000022129,ENSMUSP00000022725,1554,1,FALSE,NA,Other genes
Dctd,ENSMUSG00000031562,ENSMUSP00000133445,555,1,FALSE,NA,Other genes
Dctn2,ENSMUSG00000025410,ENSMUSP00000026479,1209,1,FALSE,NA,Other genes
Dcx,ENSMUSG00000031285,ENSMUSP00000033642,1101,2,FALSE,NA,Other genes
Dda1,ENSMUSG00000074247,ENSMUSP00000121042,309,1,FALSE,NA,Other genes
Ddb1,ENSMUSG00000024740,ENSMUSP00000025649,3423,1,FALSE,NA,Other genes
Ddc,ENSMUSG00000020182,ENSMUSP00000068525,1443,1,FALSE,NA,Other genes
Ddhd1,ENSMUSG00000037697,ENSMUSP00000084577,2757,2,FALSE,NA,Other genes
Ddi1,ENSMUSG00000047619,ENSMUSP00000053223,1227,1,FALSE,NA,Other genes
Ddit3,ENSMUSG00000025408,ENSMUSP00000026475,507,1,FALSE,NA,Other genes
Ddn,ENSMUSG00000059213,ENSMUSP00000074895,2133,1,FALSE,NA,Other genes
Ddr2,ENSMUSG00000026674,ENSMUSP00000141443,2565,5,FALSE,NA,Other genes
Ddrgk1,ENSMUSG00000068290,ENSMUSP00000086988,948,2,FALSE,NA,Other genes
Ddx10,ENSMUSG00000053289,ENSMUSP00000065198,2628,1,FALSE,NA,Other genes
Ddx21,ENSMUSG00000020075,ENSMUSP00000042691,2556,1,FALSE,NA,Other genes
Ddx23,ENSMUSG00000003360,ENSMUSP00000003450,2460,1,FALSE,NA,Other genes
Ddx25,ENSMUSG00000032101,ENSMUSP00000034612,1455,2,FALSE,NA,Other genes
Ddx31,ENSMUSG00000026806,ENSMUSP00000109484,2064,1,FALSE,NA,Other genes
Ddx39b,ENSMUSG00000019432,ENSMUSP00000070682,1287,1,FALSE,NA,Other genes
Ddx3x,ENSMUSG00000000787,ENSMUSP00000000804,1989,3,FALSE,NA,Other genes
Ddx4,ENSMUSG00000021758,ENSMUSP00000096769,2187,1,FALSE,NA,Other genes
Ddx42,ENSMUSG00000020705,ENSMUSP00000021046,2790,1,FALSE,NA,Other genes
Ddx54,ENSMUSG00000029599,ENSMUSP00000031598,2625,2,FALSE,NA,Other genes
Ddx56,ENSMUSG00000004393,ENSMUSP00000004507,1641,1,FALSE,NA,Other genes
Ddx59,ENSMUSG00000026404,ENSMUSP00000027655,1860,2,FALSE,NA,Other genes
Ddx6,ENSMUSG00000032097,ENSMUSP00000149620,1452,1,FALSE,NA,Other genes
Ddx60,ENSMUSG00000037921,ENSMUSP00000091197,5136,1,FALSE,NA,Other genes
Deaf1,ENSMUSG00000058886,ENSMUSP00000147728,1728,1,FALSE,NA,Other genes
Def6,ENSMUSG00000002257,ENSMUSP00000002327,1893,1,FALSE,NA,Other genes
Defb26,ENSMUSG00000074680,ENSMUSP00000096811,561,2,FALSE,NA,Other genes
Dele1,ENSMUSG00000024442,ENSMUSP00000025314,1533,1,FALSE,NA,Other genes
Denn2b,ENSMUSG00000031024,ENSMUSP00000077067,3405,1,FALSE,NA,Other genes
Dennd3,ENSMUSG00000036661,ENSMUSP00000046774,3825,1,FALSE,NA,Other genes
Dennd4a,ENSMUSG00000053641,ENSMUSP00000037915,5610,1,FALSE,NA,Other genes
Dennd4b,ENSMUSG00000042404,ENSMUSP00000096514,4533,1,FALSE,NA,Other genes
Dennd5a,ENSMUSG00000035901,ENSMUSP00000079295,3864,1,FALSE,NA,Other genes
Dennd5b,ENSMUSG00000030313,ENSMUSP00000107182,3825,1,FALSE,NA,Other genes
Dennd6b,ENSMUSG00000015377,ENSMUSP00000077978,1758,1,FALSE,NA,Other genes
Derl1,ENSMUSG00000022365,ENSMUSP00000022993,756,1,FALSE,NA,Other genes
Det1,ENSMUSG00000030610,ENSMUSP00000032839,1653,1,FALSE,NA,Other genes
Deup1,ENSMUSG00000039977,ENSMUSP00000039912,1806,2,FALSE,NA,Other genes
Dgkb,ENSMUSG00000036095,ENSMUSP00000152378,2388,1,FALSE,NA,Other genes
Dgke,ENSMUSG00000000276,ENSMUSP00000103526,1695,2,FALSE,NA,Other genes
Dgkh,ENSMUSG00000034731,ENSMUSP00000154036,3543,3,FALSE,NA,Other genes
Dgki,ENSMUSG00000038665,ENSMUSP00000099071,3216,1,FALSE,NA,Other genes
Dhfr,ENSMUSG00000021707,ENSMUSP00000022218,564,1,FALSE,NA,Other genes
Dhrs11,ENSMUSG00000034449,ENSMUSP00000043467,783,1,FALSE,NA,Other genes
Dhrs4,ENSMUSG00000022210,ENSMUSP00000022821,840,1,FALSE,NA,Other genes
Dhrs7c,ENSMUSG00000033044,ENSMUSP00000130924,936,2,FALSE,NA,Other genes
Dhtkd1,ENSMUSG00000025815,ENSMUSP00000092769,2766,2,FALSE,NA,Other genes
Dhx29,ENSMUSG00000042426,ENSMUSP00000035244,4098,2,FALSE,NA,Other genes
Dhx36,ENSMUSG00000027770,ENSMUSP00000029336,3006,1,FALSE,NA,Other genes
Dhx37,ENSMUSG00000029480,ENSMUSP00000131734,3453,1,FALSE,NA,Other genes
Dhx38,ENSMUSG00000037993,ENSMUSP00000047865,3687,1,FALSE,NA,Other genes
Dhx58,ENSMUSG00000017830,ENSMUSP00000017974,2037,1,FALSE,NA,Other genes
Dhx8,ENSMUSG00000034931,ENSMUSP00000037251,3735,1,FALSE,NA,Other genes
Diaph1,ENSMUSG00000024456,ENSMUSP00000025337,3795,1,FALSE,NA,Other genes
Diaph3,ENSMUSG00000022021,ENSMUSP00000129420,3516,2,FALSE,NA,Other genes
Dicer1,ENSMUSG00000041415,ENSMUSP00000043676,5721,2,FALSE,NA,Other genes
Dido1,ENSMUSG00000038914,ENSMUSP00000084794,6771,3,FALSE,NA,Other genes
Dip2a,ENSMUSG00000020231,ENSMUSP00000101057,4719,3,FALSE,NA,Other genes
Dip2b,ENSMUSG00000023026,ENSMUSP00000097777,4725,2,FALSE,NA,Other genes
Dipk1b,ENSMUSG00000036186,ENSMUSP00000073860,1296,1,FALSE,NA,Other genes
Dis3l,ENSMUSG00000032396,ENSMUSP00000129772,3162,1,FALSE,NA,Other genes
Disp2,ENSMUSG00000040035,ENSMUSP00000037136,4038,1,FALSE,NA,Other genes
Disp3,ENSMUSG00000041544,ENSMUSP00000038490,4044,3,FALSE,NA,Other genes
Dld,ENSMUSG00000020664,ENSMUSP00000106481,1530,1,FALSE,NA,Other genes
Dlec1,ENSMUSG00000038060,ENSMUSP00000122380,5226,1,FALSE,NA,Other genes
Dlg1,ENSMUSG00000022770,ENSMUSP00000064280,2784,1,FALSE,NA,Other genes
Dlg4,ENSMUSG00000020886,ENSMUSP00000104230,2304,1,FALSE,NA,Other genes
Dlg5,ENSMUSG00000021782,ENSMUSP00000087879,5766,3,FALSE,NA,Other genes
Dlgap2,ENSMUSG00000047495,ENSMUSP00000123078,3183,1,FALSE,NA,Other genes
Dlgap4,ENSMUSG00000061689,ENSMUSP00000126980,2979,1,FALSE,NA,Other genes
Dll4,ENSMUSG00000027314,ENSMUSP00000099575,2061,2,FALSE,NA,Other genes
Dlst,ENSMUSG00000004789,ENSMUSP00000060346,1365,1,FALSE,NA,Other genes
Dlx6,ENSMUSG00000029754,ENSMUSP00000124204,894,1,FALSE,NA,Other genes
Dmac2l,ENSMUSG00000054894,ENSMUSP00000152430,603,1,FALSE,NA,Other genes
Dmbt1,ENSMUSG00000047517,ENSMUSP00000146685,5874,1,FALSE,NA,Other genes
Dmd,ENSMUSG00000045103,ENSMUSP00000109633,11037,1,FALSE,NA,Other genes
Dmkn,ENSMUSG00000060962,ENSMUSP00000129031,1575,1,FALSE,NA,Other genes
Dmpk,ENSMUSG00000030409,ENSMUSP00000032568,1896,1,FALSE,NA,Other genes
Dmrtc1b,ENSMUSG00000073027,ENSMUSP00000109239,804,2,FALSE,NA,Other genes
Dmtf1,ENSMUSG00000042508,ENSMUSP00000071815,2286,1,FALSE,NA,Other genes
Dmxl1,ENSMUSG00000037416,ENSMUSP00000045559,9078,1,FALSE,NA,Other genes
Dmxl2,ENSMUSG00000041268,ENSMUSP00000113705,9165,2,FALSE,NA,Other genes
Dna2,ENSMUSG00000036875,ENSMUSP00000115750,3189,2,FALSE,NA,Other genes
Dnaaf4,ENSMUSG00000092192,ENSMUSP00000034734,1263,1,FALSE,NA,Other genes
Dnaaf5,ENSMUSG00000025857,ENSMUSP00000026975,2562,1,FALSE,NA,Other genes
Dnah1,ENSMUSG00000019027,ENSMUSP00000043281,12753,4,FALSE,NA,Other genes
Dnah10,ENSMUSG00000038011,ENSMUSP00000062995,13776,10,FALSE,NA,Other genes
Dnah11,ENSMUSG00000018581,ENSMUSP00000081867,13467,3,FALSE,NA,Other genes
Dnah12,ENSMUSG00000021879,ENSMUSP00000022433,11883,1,FALSE,NA,Other genes
Dnah14,ENSMUSG00000047369,ENSMUSP00000158787,13791,2,FALSE,NA,Other genes
Dnah17,ENSMUSG00000033987,ENSMUSP00000101915,13446,3,FALSE,NA,Other genes
Dnah2,ENSMUSG00000005237,ENSMUSP00000104299,13389,5,FALSE,NA,Other genes
Dnah3,ENSMUSG00000052273,ENSMUSP00000042857,12252,1,FALSE,NA,Other genes
Dnah5,ENSMUSG00000022262,ENSMUSP00000069751,13866,4,FALSE,NA,Other genes
Dnah6,ENSMUSG00000052861,ENSMUSP00000144791,12435,1,FALSE,NA,Other genes
Dnah7a,ENSMUSG00000096141,ENSMUSP00000092571,12075,2,FALSE,NA,Other genes
Dnah7b,ENSMUSG00000041144,ENSMUSP00000068738,12207,2,FALSE,NA,Other genes
Dnah7c,ENSMUSG00000101337,ENSMUSP00000140430,12075,1,FALSE,NA,Other genes
Dnah8,ENSMUSG00000033826,ENSMUSP00000157469,14196,4,FALSE,NA,Other genes
Dnah9,ENSMUSG00000056752,ENSMUSP00000079494,13455,2,FALSE,NA,Other genes
Dnaic2,ENSMUSG00000034706,ENSMUSP00000065787,1872,1,FALSE,NA,Other genes
Dnajc12,ENSMUSG00000036764,ENSMUSP00000041298,597,1,FALSE,NA,Other genes
Dnajc13,ENSMUSG00000032560,ENSMUSP00000139804,6747,1,FALSE,NA,Other genes
Dnajc2,ENSMUSG00000029014,ENSMUSP00000030771,1866,1,FALSE,NA,Other genes
Dnajc21,ENSMUSG00000044224,ENSMUSP00000116865,1596,1,FALSE,NA,Other genes
Dnajc5b,ENSMUSG00000027606,ENSMUSP00000112849,600,1,FALSE,NA,Other genes
Dnase1l2,ENSMUSG00000024136,ENSMUSP00000085862,837,1,FALSE,NA,Other genes
Dnase2b,ENSMUSG00000028185,ENSMUSP00000029836,1065,1,FALSE,NA,Other genes
Dnm1,ENSMUSG00000026825,ENSMUSP00000122679,2604,1,FALSE,NA,Other genes
Dnm1l,ENSMUSG00000022789,ENSMUSP00000155155,2151,1,FALSE,NA,Other genes
Dnm2,ENSMUSG00000033335,ENSMUSP00000072199,2613,13,FALSE,NA,Other genes
Dnmbp,ENSMUSG00000025195,ENSMUSP00000148582,4743,1,FALSE,NA,Other genes
Dnmt3a,ENSMUSG00000020661,ENSMUSP00000020991,2727,2,FALSE,NA,Other genes
Dntt,ENSMUSG00000025014,ENSMUSP00000062078,1593,1,FALSE,NA,Other genes
Dock1,ENSMUSG00000058325,ENSMUSP00000081531,5598,2,FALSE,NA,Other genes
Dock10,ENSMUSG00000038608,ENSMUSP00000077099,6564,3,FALSE,NA,Other genes
Dock2,ENSMUSG00000020143,ENSMUSP00000090884,5487,1,FALSE,NA,Other genes
Dock3,ENSMUSG00000039716,ENSMUSP00000047652,6093,1,FALSE,NA,Other genes
Dock4,ENSMUSG00000035954,ENSMUSP00000047387,5937,1,FALSE,NA,Other genes
Dock5,ENSMUSG00000044447,ENSMUSP00000036674,5607,2,FALSE,NA,Other genes
Dock6,ENSMUSG00000032198,ENSMUSP00000149156,6336,2,FALSE,NA,Other genes
Dock7,ENSMUSG00000028556,ENSMUSP00000117797,6393,2,FALSE,NA,Other genes
Dock8,ENSMUSG00000052085,ENSMUSP00000025831,6303,2,FALSE,NA,Other genes
Dok3,ENSMUSG00000035711,ENSMUSP00000153308,1335,1,FALSE,NA,Other genes
Dok4,ENSMUSG00000040631,ENSMUSP00000148355,978,1,FALSE,NA,Other genes
Dok7,ENSMUSG00000044716,ENSMUSP00000059538,1713,1,FALSE,NA,Other genes
Dop1b,ENSMUSG00000022946,ENSMUSP00000044437,6888,1,FALSE,NA,Other genes
Doxl1,ENSMUSG00000029813,ENSMUSP00000031837,2136,1,FALSE,NA,Other genes
Doxl2,ENSMUSG00000068536,ENSMUSP00000139012,2172,3,FALSE,NA,Other genes
Dph1,ENSMUSG00000078789,ENSMUSP00000042162,1317,1,FALSE,NA,Other genes
Dph2,ENSMUSG00000028540,ENSMUSP00000030265,1470,1,FALSE,NA,Other genes
Dpy19l3,ENSMUSG00000043671,ENSMUSP00000054747,2151,1,FALSE,NA,Other genes
Dpy19l4,ENSMUSG00000045205,ENSMUSP00000081954,2169,2,FALSE,NA,Other genes
Dpysl3,ENSMUSG00000024501,ENSMUSP00000112928,2052,1,FALSE,NA,Other genes
Dqx1,ENSMUSG00000009145,ENSMUSP00000076708,2157,1,FALSE,NA,Other genes
Drd2,ENSMUSG00000032259,ENSMUSP00000075170,1335,1,FALSE,NA,Other genes
Drg2,ENSMUSG00000020537,ENSMUSP00000018568,1095,1,FALSE,NA,Other genes
Drosha,ENSMUSG00000022191,ENSMUSP00000087762,4122,1,FALSE,NA,Other genes
Dsc2,ENSMUSG00000024331,ENSMUSP00000074702,2709,1,FALSE,NA,Other genes
Dscam,ENSMUSG00000050272,ENSMUSP00000056040,6042,2,FALSE,NA,Other genes
Dscc1,ENSMUSG00000022422,ENSMUSP00000105860,1389,1,FALSE,NA,Other genes
Dsg1a,ENSMUSG00000069441,ENSMUSP00000076393,3174,1,FALSE,NA,Other genes
Dsn1,ENSMUSG00000027635,ENSMUSP00000099418,1047,1,FALSE,NA,Other genes
Dsp,ENSMUSG00000054889,ENSMUSP00000115062,8652,1,FALSE,NA,Other genes
Dst,ENSMUSG00000026131,ENSMUSP00000138308,23154,23,FALSE,NA,Other genes
Dtna,ENSMUSG00000024302,ENSMUSP00000152288,2241,1,FALSE,NA,Other genes
Dtnb,ENSMUSG00000071454,ENSMUSP00000126194,1980,1,FALSE,NA,Other genes
Dtx2,ENSMUSG00000004947,ENSMUSP00000106772,1860,1,FALSE,NA,Other genes
Dtx4,ENSMUSG00000039982,ENSMUSP00000040229,1851,1,FALSE,NA,Other genes
Duox2,ENSMUSG00000068452,ENSMUSP00000158204,4638,1,FALSE,NA,Other genes
Duoxa1,ENSMUSG00000027224,ENSMUSP00000106166,1026,1,FALSE,NA,Other genes
Dus3l,ENSMUSG00000007603,ENSMUSP00000007747,1914,1,FALSE,NA,Other genes
Dusp16,ENSMUSG00000030203,ENSMUSP00000098419,1983,1,FALSE,NA,Other genes
Dusp22,ENSMUSG00000069255,ENSMUSP00000093603,618,1,FALSE,NA,Other genes
Dusp27,ENSMUSG00000026564,ENSMUSP00000141564,3417,1,FALSE,NA,Other genes
Dusp3,ENSMUSG00000003518,ENSMUSP00000102791,633,1,FALSE,NA,Other genes
Dusp8,ENSMUSG00000037887,ENSMUSP00000049414,1992,7,FALSE,NA,Other genes
Duxf3,ENSMUSG00000075046,ENSMUSP00000145004,2025,4,FALSE,NA,Other genes
Dync1h1,ENSMUSG00000018707,ENSMUSP00000018851,13935,2,FALSE,NA,Other genes
Dync1i1,ENSMUSG00000029757,ENSMUSP00000111217,1938,1,FALSE,NA,Other genes
Dync1li1,ENSMUSG00000032435,ENSMUSP00000035366,1572,1,FALSE,NA,Other genes
Dyrk1b,ENSMUSG00000002409,ENSMUSP00000133431,2070,1,FALSE,NA,Other genes
Dyrk4,ENSMUSG00000030345,ENSMUSP00000077606,1899,1,FALSE,NA,Other genes
Dysf,ENSMUSG00000033788,ENSMUSP00000144970,6363,2,FALSE,NA,Other genes
Dzip1,ENSMUSG00000042156,ENSMUSP00000004055,2559,1,FALSE,NA,Other genes
E030025P04Rik,ENSMUSG00000078605,ENSMUSP00000102321,558,1,FALSE,NA,Other genes
E130308A19Rik,ENSMUSG00000045071,ENSMUSP00000062493,2214,1,FALSE,NA,Other genes
E130311K13Rik,ENSMUSG00000048581,ENSMUSP00000058114,885,1,FALSE,NA,Other genes
E230025N22Rik,ENSMUSG00000044719,ENSMUSP00000111346,1449,1,FALSE,NA,Other genes
E2f7,ENSMUSG00000020185,ENSMUSP00000073453,2715,3,FALSE,NA,Other genes
E2f8,ENSMUSG00000046179,ENSMUSP00000056778,2583,1,FALSE,NA,Other genes
E330034G19Rik,ENSMUSG00000038925,ENSMUSP00000124917,1056,1,FALSE,NA,Other genes
Ebf1,ENSMUSG00000057098,ENSMUSP00000099857,1779,3,FALSE,NA,Other genes
Ebf2,ENSMUSG00000022053,ENSMUSP00000022637,1728,1,FALSE,NA,Other genes
Ebf3,ENSMUSG00000010476,ENSMUSP00000147829,1791,1,FALSE,NA,Other genes
Ebna1bp2,ENSMUSG00000028729,ENSMUSP00000030501,921,1,FALSE,NA,Other genes
Ece1,ENSMUSG00000057530,ENSMUSP00000099576,2262,1,FALSE,NA,Other genes
Ecel1,ENSMUSG00000026247,ENSMUSP00000125096,2328,2,FALSE,NA,Other genes
Echs1,ENSMUSG00000025465,ENSMUSP00000026538,873,1,FALSE,NA,Other genes
Ecm1,ENSMUSG00000028108,ENSMUSP00000112665,1680,1,FALSE,NA,Other genes
Ecm2,ENSMUSG00000043631,ENSMUSP00000060402,2013,1,FALSE,NA,Other genes
Ecpas,ENSMUSG00000050812,ENSMUSP00000099953,5523,2,FALSE,NA,Other genes
Ect2,ENSMUSG00000027699,ENSMUSP00000103935,2742,1,FALSE,NA,Other genes
Edc3,ENSMUSG00000038957,ENSMUSP00000049146,1527,1,FALSE,NA,Other genes
Edc4,ENSMUSG00000036270,ENSMUSP00000039134,4221,1,FALSE,NA,Other genes
Edem2,ENSMUSG00000038312,ENSMUSP00000041202,1734,1,FALSE,NA,Other genes
Edem3,ENSMUSG00000043019,ENSMUSP00000140443,2844,2,FALSE,NA,Other genes
Edn3,ENSMUSG00000027524,ENSMUSP00000029030,645,2,FALSE,NA,Other genes
Eed,ENSMUSG00000030619,ENSMUSP00000159171,1503,3,FALSE,NA,Other genes
Eef1a1,ENSMUSG00000037742,ENSMUSP00000042457,1389,1,FALSE,NA,Other genes
Eef2,ENSMUSG00000034994,ENSMUSP00000046101,2577,4,FALSE,NA,Other genes
Efcab12,ENSMUSG00000030321,ENSMUSP00000139144,2022,1,FALSE,NA,Other genes
Efcab5,ENSMUSG00000050944,ENSMUSP00000104037,4221,1,FALSE,NA,Other genes
Efcab6,ENSMUSG00000022441,ENSMUSP00000114909,4551,4,FALSE,NA,Other genes
Efemp2,ENSMUSG00000024909,ENSMUSP00000064719,1389,1,FALSE,NA,Other genes
Efhc2,ENSMUSG00000025038,ENSMUSP00000026014,2253,1,FALSE,NA,Other genes
Efl1,ENSMUSG00000038563,ENSMUSP00000046046,3384,1,FALSE,NA,Other genes
