iteration,n_sampled_genes,mutation_type,null_count
3218,30,DBS,2
3218,30,Splice,3
3219,30,Missense,32
3219,30,Insertion,0
3219,30,Deletion,14
3219,30,Stop gain/loss,3
3219,30,DBS,0
3219,30,Splice,0
3220,30,Missense,29
3220,30,Insertion,0
3220,30,Deletion,0
3220,30,Stop gain/loss,7
3220,30,DBS,0
3220,30,Splice,1
3221,30,Missense,32
3221,30,Insertion,0
3221,30,Deletion,1
3221,30,Stop gain/loss,4
3221,30,DBS,0
3221,30,Splice,1
3222,30,Missense,29
3222,30,Insertion,0
3222,30,Deletion,2
3222,30,Stop gain/loss,4
3222,30,DBS,0
3222,30,Splice,0
3223,30,Missense,35
3223,30,Insertion,0
3223,30,Deletion,2
3223,30,Stop gain/loss,4
3223,30,DBS,0
3223,30,Splice,3
3224,30,Missense,39
3224,30,Insertion,0
3224,30,Deletion,5
3224,30,Stop gain/loss,5
3224,30,DBS,0
3224,30,Splice,2
3225,30,Missense,27
3225,30,Insertion,1
3225,30,Deletion,4
3225,30,Stop gain/loss,0
3225,30,DBS,1
3225,30,Splice,6
3226,30,Missense,32
3226,30,Insertion,0
3226,30,Deletion,2
3226,30,Stop gain/loss,5
3226,30,DBS,0
3226,30,Splice,1
3227,30,Missense,33
3227,30,Insertion,1
3227,30,Deletion,1
3227,30,Stop gain/loss,5
3227,30,DBS,0
3227,30,Splice,3
3228,30,Missense,46
3228,30,Insertion,0
3228,30,Deletion,3
3228,30,Stop gain/loss,2
3228,30,DBS,0
3228,30,Splice,1
3229,30,Missense,38
3229,30,Insertion,0
3229,30,Deletion,0
3229,30,Stop gain/loss,4
3229,30,DBS,0
3229,30,Splice,3
3230,30,Missense,40
3230,30,Insertion,0
3230,30,Deletion,1
3230,30,Stop gain/loss,3
3230,30,DBS,1
3230,30,Splice,1
3231,30,Missense,27
3231,30,Insertion,0
3231,30,Deletion,6
3231,30,Stop gain/loss,4
3231,30,DBS,0
3231,30,Splice,2
3232,30,Missense,33
3232,30,Insertion,0
3232,30,Deletion,0
3232,30,Stop gain/loss,1
3232,30,DBS,1
3232,30,Splice,1
3233,30,Missense,31
3233,30,Insertion,0
3233,30,Deletion,5
3233,30,Stop gain/loss,3
3233,30,DBS,0
3233,30,Splice,0
3234,30,Missense,35
3234,30,Insertion,1
3234,30,Deletion,0
3234,30,Stop gain/loss,7
3234,30,DBS,1
3234,30,Splice,0
3235,30,Missense,31
3235,30,Insertion,0
3235,30,Deletion,0
3235,30,Stop gain/loss,5
3235,30,DBS,3
3235,30,Splice,2
3236,30,Missense,24
3236,30,Insertion,1
3236,30,Deletion,5
3236,30,Stop gain/loss,4
3236,30,DBS,1
3236,30,Splice,1
3237,30,Missense,30
3237,30,Insertion,0
3237,30,Deletion,7
3237,30,Stop gain/loss,5
3237,30,DBS,1
3237,30,Splice,1
3238,30,Missense,42
3238,30,Insertion,0
3238,30,Deletion,3
3238,30,Stop gain/loss,1
3238,30,DBS,0
3238,30,Splice,1
3239,30,Missense,40
3239,30,Insertion,1
3239,30,Deletion,1
3239,30,Stop gain/loss,4
3239,30,DBS,0
3239,30,Splice,0
3240,30,Missense,39
3240,30,Insertion,1
3240,30,Deletion,0
3240,30,Stop gain/loss,1
3240,30,DBS,1
3240,30,Splice,0
3241,30,Missense,47
3241,30,Insertion,0
3241,30,Deletion,11
3241,30,Stop gain/loss,2
3241,30,DBS,2
3241,30,Splice,1
3242,30,Missense,34
3242,30,Insertion,0
3242,30,Deletion,0
3242,30,Stop gain/loss,0
3242,30,DBS,0
3242,30,Splice,0
3243,30,Missense,40
3243,30,Insertion,1
3243,30,Deletion,1
3243,30,Stop gain/loss,2
3243,30,DBS,0
3243,30,Splice,1
3244,30,Missense,31
3244,30,Insertion,1
3244,30,Deletion,1
3244,30,Stop gain/loss,4
3244,30,DBS,0
3244,30,Splice,1
3245,30,Missense,59
3245,30,Insertion,0
3245,30,Deletion,31
3245,30,Stop gain/loss,3
3245,30,DBS,3
3245,30,Splice,2
3246,30,Missense,54
3246,30,Insertion,1
3246,30,Deletion,40
3246,30,Stop gain/loss,5
3246,30,DBS,3
3246,30,Splice,2
3247,30,Missense,38
3247,30,Insertion,0
3247,30,Deletion,1
3247,30,Stop gain/loss,4
3247,30,DBS,1
3247,30,Splice,2
3248,30,Missense,35
3248,30,Insertion,0
3248,30,Deletion,0
3248,30,Stop gain/loss,4
3248,30,DBS,0
3248,30,Splice,1
3249,30,Missense,40
3249,30,Insertion,0
3249,30,Deletion,0
3249,30,Stop gain/loss,4
3249,30,DBS,1
3249,30,Splice,0
3250,30,Missense,36
3250,30,Insertion,1
3250,30,Deletion,5
3250,30,Stop gain/loss,2
3250,30,DBS,1
3250,30,Splice,0
3251,30,Missense,37
3251,30,Insertion,1
3251,30,Deletion,6
3251,30,Stop gain/loss,4
3251,30,DBS,0
3251,30,Splice,1
3252,30,Missense,36
3252,30,Insertion,1
3252,30,Deletion,4
3252,30,Stop gain/loss,3
3252,30,DBS,1
3252,30,Splice,1
3253,30,Missense,71
3253,30,Insertion,1
3253,30,Deletion,9
3253,30,Stop gain/loss,5
3253,30,DBS,1
3253,30,Splice,0
3254,30,Missense,36
3254,30,Insertion,0
3254,30,Deletion,1
3254,30,Stop gain/loss,4
3254,30,DBS,1
3254,30,Splice,0
3255,30,Missense,30
3255,30,Insertion,1
3255,30,Deletion,0
3255,30,Stop gain/loss,7
3255,30,DBS,0
3255,30,Splice,4
3256,30,Missense,32
3256,30,Insertion,2
3256,30,Deletion,1
3256,30,Stop gain/loss,5
3256,30,DBS,0
3256,30,Splice,2
3257,30,Missense,39
3257,30,Insertion,0
3257,30,Deletion,1
3257,30,Stop gain/loss,2
3257,30,DBS,0
3257,30,Splice,1
3258,30,Missense,37
3258,30,Insertion,0
3258,30,Deletion,1
3258,30,Stop gain/loss,1
3258,30,DBS,0
3258,30,Splice,1
3259,30,Missense,33
3259,30,Insertion,0
3259,30,Deletion,1
3259,30,Stop gain/loss,2
3259,30,DBS,1
3259,30,Splice,1
3260,30,Missense,36
3260,30,Insertion,0
3260,30,Deletion,4
3260,30,Stop gain/loss,1
3260,30,DBS,0
3260,30,Splice,0
3261,30,Missense,33
3261,30,Insertion,0
3261,30,Deletion,10
3261,30,Stop gain/loss,2
3261,30,DBS,4
3261,30,Splice,3
3262,30,Missense,36
3262,30,Insertion,0
3262,30,Deletion,3
3262,30,Stop gain/loss,1
3262,30,DBS,0
3262,30,Splice,3
3263,30,Missense,41
3263,30,Insertion,0
3263,30,Deletion,4
3263,30,Stop gain/loss,4
3263,30,DBS,0
3263,30,Splice,1
3264,30,Missense,37
3264,30,Insertion,1
3264,30,Deletion,0
3264,30,Stop gain/loss,7
3264,30,DBS,3
3264,30,Splice,2
3265,30,Missense,44
3265,30,Insertion,0
3265,30,Deletion,4
3265,30,Stop gain/loss,2
3265,30,DBS,0
3265,30,Splice,0
3266,30,Missense,35
3266,30,Insertion,1
3266,30,Deletion,6
3266,30,Stop gain/loss,5
3266,30,DBS,0
3266,30,Splice,5
3267,30,Missense,27
3267,30,Insertion,0
3267,30,Deletion,1
3267,30,Stop gain/loss,2
3267,30,DBS,1
3267,30,Splice,2
3268,30,Missense,35
3268,30,Insertion,0
3268,30,Deletion,6
3268,30,Stop gain/loss,4
3268,30,DBS,1
3268,30,Splice,4
3269,30,Missense,43
3269,30,Insertion,2
3269,30,Deletion,8
3269,30,Stop gain/loss,2
3269,30,DBS,1
3269,30,Splice,1
3270,30,Missense,55
3270,30,Insertion,2
3270,30,Deletion,7
3270,30,Stop gain/loss,3
3270,30,DBS,4
3270,30,Splice,2
3271,30,Missense,35
3271,30,Insertion,1
3271,30,Deletion,3
3271,30,Stop gain/loss,4
3271,30,DBS,0
3271,30,Splice,3
3272,30,Missense,39
3272,30,Insertion,0
3272,30,Deletion,4
3272,30,Stop gain/loss,3
3272,30,DBS,0
3272,30,Splice,2
3273,30,Missense,33
3273,30,Insertion,0
3273,30,Deletion,3
3273,30,Stop gain/loss,4
3273,30,DBS,0
3273,30,Splice,1
3274,30,Missense,33
3274,30,Insertion,1
3274,30,Deletion,1
3274,30,Stop gain/loss,5
3274,30,DBS,1
3274,30,Splice,0
3275,30,Missense,35
3275,30,Insertion,0
3275,30,Deletion,1
3275,30,Stop gain/loss,5
3275,30,DBS,0
3275,30,Splice,1
3276,30,Missense,27
3276,30,Insertion,1
3276,30,Deletion,2
3276,30,Stop gain/loss,7
3276,30,DBS,1
3276,30,Splice,4
3277,30,Missense,32
3277,30,Insertion,2
3277,30,Deletion,2
3277,30,Stop gain/loss,3
3277,30,DBS,1
3277,30,Splice,2
3278,30,Missense,52
3278,30,Insertion,0
3278,30,Deletion,0
3278,30,Stop gain/loss,2
3278,30,DBS,8
3278,30,Splice,2
3279,30,Missense,35
3279,30,Insertion,0
3279,30,Deletion,0
3279,30,Stop gain/loss,4
3279,30,DBS,1
3279,30,Splice,1
3280,30,Missense,33
3280,30,Insertion,0
3280,30,Deletion,8
3280,30,Stop gain/loss,6
3280,30,DBS,0
3280,30,Splice,0
3281,30,Missense,37
3281,30,Insertion,0
3281,30,Deletion,1
3281,30,Stop gain/loss,1
3281,30,DBS,1
3281,30,Splice,0
3282,30,Missense,30
3282,30,Insertion,0
3282,30,Deletion,1
3282,30,Stop gain/loss,4
3282,30,DBS,1
3282,30,Splice,3
3283,30,Missense,38
3283,30,Insertion,0
3283,30,Deletion,4
3283,30,Stop gain/loss,6
3283,30,DBS,0
3283,30,Splice,0
3284,30,Missense,29
3284,30,Insertion,0
3284,30,Deletion,2
3284,30,Stop gain/loss,4
3284,30,DBS,0
3284,30,Splice,0
3285,30,Missense,34
3285,30,Insertion,0
3285,30,Deletion,0
3285,30,Stop gain/loss,4
3285,30,DBS,3
3285,30,Splice,0
3286,30,Missense,31
3286,30,Insertion,0
3286,30,Deletion,6
3286,30,Stop gain/loss,2
3286,30,DBS,0
3286,30,Splice,3
3287,30,Missense,37
3287,30,Insertion,2
3287,30,Deletion,4
3287,30,Stop gain/loss,4
3287,30,DBS,0
3287,30,Splice,1
3288,30,Missense,37
3288,30,Insertion,1
3288,30,Deletion,27
3288,30,Stop gain/loss,4
3288,30,DBS,1
3288,30,Splice,1
3289,30,Missense,41
3289,30,Insertion,0
3289,30,Deletion,4
3289,30,Stop gain/loss,5
3289,30,DBS,0
3289,30,Splice,2
3290,30,Missense,30
3290,30,Insertion,0
3290,30,Deletion,0
3290,30,Stop gain/loss,5
3290,30,DBS,0
3290,30,Splice,1
3291,30,Missense,35
3291,30,Insertion,1
3291,30,Deletion,3
3291,30,Stop gain/loss,4
3291,30,DBS,1
3291,30,Splice,1
3292,30,Missense,34
3292,30,Insertion,0
3292,30,Deletion,1
3292,30,Stop gain/loss,5
3292,30,DBS,0
3292,30,Splice,0
3293,30,Missense,36
3293,30,Insertion,1
3293,30,Deletion,3
3293,30,Stop gain/loss,2
3293,30,DBS,1
3293,30,Splice,3
3294,30,Missense,56
3294,30,Insertion,2
3294,30,Deletion,4
3294,30,Stop gain/loss,7
3294,30,DBS,1
3294,30,Splice,3
3295,30,Missense,56
3295,30,Insertion,0
3295,30,Deletion,1
3295,30,Stop gain/loss,4
3295,30,DBS,1
3295,30,Splice,1
3296,30,Missense,44
3296,30,Insertion,0
3296,30,Deletion,2
3296,30,Stop gain/loss,5
3296,30,DBS,1
3296,30,Splice,1
3297,30,Missense,31
3297,30,Insertion,0
3297,30,Deletion,2
3297,30,Stop gain/loss,4
3297,30,DBS,1
3297,30,Splice,1
3298,30,Missense,27
3298,30,Insertion,0
3298,30,Deletion,0
3298,30,Stop gain/loss,9
3298,30,DBS,0
3298,30,Splice,3
3299,30,Missense,34
3299,30,Insertion,0
3299,30,Deletion,1
3299,30,Stop gain/loss,3
3299,30,DBS,0
3299,30,Splice,2
3300,30,Missense,27
3300,30,Insertion,0
3300,30,Deletion,1
3300,30,Stop gain/loss,4
3300,30,DBS,2
3300,30,Splice,1
3301,30,Missense,28
3301,30,Insertion,0
3301,30,Deletion,2
3301,30,Stop gain/loss,2
3301,30,DBS,0
3301,30,Splice,2
3302,30,Missense,34
3302,30,Insertion,0
3302,30,Deletion,37
3302,30,Stop gain/loss,3
3302,30,DBS,1
3302,30,Splice,1
3303,30,Missense,32
3303,30,Insertion,3
3303,30,Deletion,3
3303,30,Stop gain/loss,3
3303,30,DBS,1
3303,30,Splice,0
3304,30,Missense,29
3304,30,Insertion,0
3304,30,Deletion,0
3304,30,Stop gain/loss,3
3304,30,DBS,1
3304,30,Splice,2
3305,30,Missense,49
3305,30,Insertion,1
3305,30,Deletion,6
3305,30,Stop gain/loss,5
3305,30,DBS,0
3305,30,Splice,1
3306,30,Missense,43
3306,30,Insertion,0
3306,30,Deletion,0
3306,30,Stop gain/loss,3
3306,30,DBS,1
3306,30,Splice,1
3307,30,Missense,44
3307,30,Insertion,0
3307,30,Deletion,2
3307,30,Stop gain/loss,4
3307,30,DBS,0
3307,30,Splice,1
3308,30,Missense,34
3308,30,Insertion,0
3308,30,Deletion,0
3308,30,Stop gain/loss,5
3308,30,DBS,0
3308,30,Splice,4
3309,30,Missense,35
3309,30,Insertion,1
3309,30,Deletion,0
3309,30,Stop gain/loss,3
3309,30,DBS,2
3309,30,Splice,2
3310,30,Missense,30
3310,30,Insertion,1
3310,30,Deletion,0
3310,30,Stop gain/loss,6
3310,30,DBS,0
3310,30,Splice,2
3311,30,Missense,49
3311,30,Insertion,0
3311,30,Deletion,1
3311,30,Stop gain/loss,2
3311,30,DBS,3
3311,30,Splice,3
3312,30,Missense,38
3312,30,Insertion,1
3312,30,Deletion,2
3312,30,Stop gain/loss,5
3312,30,DBS,0
3312,30,Splice,0
3313,30,Missense,30
3313,30,Insertion,0
3313,30,Deletion,0
3313,30,Stop gain/loss,0
3313,30,DBS,0
3313,30,Splice,3
3314,30,Missense,29
3314,30,Insertion,1
3314,30,Deletion,1
3314,30,Stop gain/loss,2
3314,30,DBS,0
3314,30,Splice,4
3315,30,Missense,33
3315,30,Insertion,0
3315,30,Deletion,0
3315,30,Stop gain/loss,0
3315,30,DBS,1
3315,30,Splice,4
3316,30,Missense,37
3316,30,Insertion,0
3316,30,Deletion,1
3316,30,Stop gain/loss,5
3316,30,DBS,0
3316,30,Splice,0
3317,30,Missense,42
3317,30,Insertion,1
3317,30,Deletion,2
3317,30,Stop gain/loss,6
3317,30,DBS,2
3317,30,Splice,2
3318,30,Missense,38
3318,30,Insertion,0
3318,30,Deletion,4
3318,30,Stop gain/loss,5
3318,30,DBS,2
3318,30,Splice,1
3319,30,Missense,39
3319,30,Insertion,0
3319,30,Deletion,0
3319,30,Stop gain/loss,3
3319,30,DBS,0
3319,30,Splice,14
3320,30,Missense,40
3320,30,Insertion,1
3320,30,Deletion,5
3320,30,Stop gain/loss,2
3320,30,DBS,1
3320,30,Splice,4
3321,30,Missense,32
3321,30,Insertion,0
3321,30,Deletion,7
3321,30,Stop gain/loss,2
3321,30,DBS,0
3321,30,Splice,3
3322,30,Missense,33
3322,30,Insertion,1
3322,30,Deletion,1
3322,30,Stop gain/loss,5
3322,30,DBS,0
3322,30,Splice,1
3323,30,Missense,38
3323,30,Insertion,1
3323,30,Deletion,1
3323,30,Stop gain/loss,1
3323,30,DBS,0
3323,30,Splice,1
3324,30,Missense,46
3324,30,Insertion,2
3324,30,Deletion,3
3324,30,Stop gain/loss,5
3324,30,DBS,0
3324,30,Splice,0
3325,30,Missense,39
3325,30,Insertion,0
3325,30,Deletion,2
3325,30,Stop gain/loss,1
3325,30,DBS,1
3325,30,Splice,3
3326,30,Missense,40
3326,30,Insertion,1
3326,30,Deletion,4
3326,30,Stop gain/loss,2
3326,30,DBS,2
3326,30,Splice,3
3327,30,Missense,41
3327,30,Insertion,1
3327,30,Deletion,2
3327,30,Stop gain/loss,2
3327,30,DBS,1
3327,30,Splice,2
3328,30,Missense,40
3328,30,Insertion,0
3328,30,Deletion,3
3328,30,Stop gain/loss,4
3328,30,DBS,0
3328,30,Splice,3
3329,30,Missense,65
3329,30,Insertion,2
3329,30,Deletion,1
3329,30,Stop gain/loss,4
3329,30,DBS,1
3329,30,Splice,5
3330,30,Missense,28
3330,30,Insertion,1
3330,30,Deletion,6
3330,30,Stop gain/loss,3
3330,30,DBS,3
3330,30,Splice,0
3331,30,Missense,30
3331,30,Insertion,1
3331,30,Deletion,8
3331,30,Stop gain/loss,4
3331,30,DBS,1
3331,30,Splice,1
3332,30,Missense,33
3332,30,Insertion,0
3332,30,Deletion,2
3332,30,Stop gain/loss,4
3332,30,DBS,2
3332,30,Splice,1
3333,30,Missense,29
3333,30,Insertion,1
3333,30,Deletion,8
3333,30,Stop gain/loss,4
3333,30,DBS,1
3333,30,Splice,0
3334,30,Missense,37
3334,30,Insertion,0
3334,30,Deletion,0
3334,30,Stop gain/loss,6
3334,30,DBS,0
3334,30,Splice,4
3335,30,Missense,34
3335,30,Insertion,0
3335,30,Deletion,2
3335,30,Stop gain/loss,4
3335,30,DBS,0
3335,30,Splice,1
3336,30,Missense,42
3336,30,Insertion,0
3336,30,Deletion,0
3336,30,Stop gain/loss,4
3336,30,DBS,0
3336,30,Splice,4
3337,30,Missense,53
3337,30,Insertion,1
3337,30,Deletion,1
3337,30,Stop gain/loss,4
3337,30,DBS,0
3337,30,Splice,0
3338,30,Missense,36
3338,30,Insertion,1
3338,30,Deletion,2
3338,30,Stop gain/loss,4
3338,30,DBS,2
3338,30,Splice,2
3339,30,Missense,36
3339,30,Insertion,0
3339,30,Deletion,1
3339,30,Stop gain/loss,5
3339,30,DBS,0
3339,30,Splice,5
3340,30,Missense,39
3340,30,Insertion,0
3340,30,Deletion,0
3340,30,Stop gain/loss,4
3340,30,DBS,0
3340,30,Splice,0
3341,30,Missense,51
3341,30,Insertion,4
3341,30,Deletion,50
3341,30,Stop gain/loss,1
3341,30,DBS,0
3341,30,Splice,1
3342,30,Missense,45
3342,30,Insertion,0
3342,30,Deletion,2
3342,30,Stop gain/loss,4
3342,30,DBS,0
3342,30,Splice,4
3343,30,Missense,35
3343,30,Insertion,0
3343,30,Deletion,0
3343,30,Stop gain/loss,4
3343,30,DBS,0
3343,30,Splice,4
3344,30,Missense,34
3344,30,Insertion,1
3344,30,Deletion,1
3344,30,Stop gain/loss,1
3344,30,DBS,0
3344,30,Splice,2
3345,30,Missense,38
3345,30,Insertion,2
3345,30,Deletion,1
3345,30,Stop gain/loss,4
3345,30,DBS,1
3345,30,Splice,2
3346,30,Missense,33
3346,30,Insertion,0
3346,30,Deletion,4
3346,30,Stop gain/loss,3
3346,30,DBS,0
3346,30,Splice,5
3347,30,Missense,31
3347,30,Insertion,0
3347,30,Deletion,6
3347,30,Stop gain/loss,3
3347,30,DBS,1
3347,30,Splice,1
3348,30,Missense,37
3348,30,Insertion,0
3348,30,Deletion,2
3348,30,Stop gain/loss,2
3348,30,DBS,0
3348,30,Splice,0
3349,30,Missense,32
3349,30,Insertion,0
3349,30,Deletion,16
3349,30,Stop gain/loss,4
3349,30,DBS,4
3349,30,Splice,3
3350,30,Missense,30
3350,30,Insertion,1
3350,30,Deletion,1
3350,30,Stop gain/loss,3
3350,30,DBS,3
3350,30,Splice,1
3351,30,Missense,62
3351,30,Insertion,0
3351,30,Deletion,2
3351,30,Stop gain/loss,4
3351,30,DBS,2
3351,30,Splice,3
3352,30,Missense,48
3352,30,Insertion,2
3352,30,Deletion,0
3352,30,Stop gain/loss,5
3352,30,DBS,1
3352,30,Splice,2
3353,30,Missense,33
3353,30,Insertion,0
3353,30,Deletion,1
3353,30,Stop gain/loss,7
3353,30,DBS,0
3353,30,Splice,3
3354,30,Missense,30
3354,30,Insertion,0
3354,30,Deletion,4
3354,30,Stop gain/loss,0
3354,30,DBS,0
3354,30,Splice,1
3355,30,Missense,34
3355,30,Insertion,0
3355,30,Deletion,9
3355,30,Stop gain/loss,5
3355,30,DBS,1
3355,30,Splice,3
3356,30,Missense,43
3356,30,Insertion,1
3356,30,Deletion,22
3356,30,Stop gain/loss,5
3356,30,DBS,0
3356,30,Splice,0
3357,30,Missense,35
3357,30,Insertion,1
3357,30,Deletion,0
3357,30,Stop gain/loss,4
3357,30,DBS,0
3357,30,Splice,1
3358,30,Missense,41
3358,30,Insertion,0
3358,30,Deletion,5
3358,30,Stop gain/loss,1
3358,30,DBS,0
3358,30,Splice,2
3359,30,Missense,37
3359,30,Insertion,0
3359,30,Deletion,1
3359,30,Stop gain/loss,2
3359,30,DBS,1
3359,30,Splice,0
3360,30,Missense,47
3360,30,Insertion,1
3360,30,Deletion,25
3360,30,Stop gain/loss,1
3360,30,DBS,0
3360,30,Splice,2
3361,30,Missense,33
3361,30,Insertion,0
3361,30,Deletion,1
3361,30,Stop gain/loss,3
3361,30,DBS,0
3361,30,Splice,2
3362,30,Missense,32
3362,30,Insertion,4
3362,30,Deletion,0
3362,30,Stop gain/loss,2
3362,30,DBS,1
3362,30,Splice,1
3363,30,Missense,31
3363,30,Insertion,0
3363,30,Deletion,4
3363,30,Stop gain/loss,2
3363,30,DBS,0
3363,30,Splice,3
3364,30,Missense,32
3364,30,Insertion,0
3364,30,Deletion,2
3364,30,Stop gain/loss,7
3364,30,DBS,0
3364,30,Splice,2
3365,30,Missense,35
3365,30,Insertion,0
3365,30,Deletion,1
3365,30,Stop gain/loss,3
3365,30,DBS,1
3365,30,Splice,0
3366,30,Missense,33
3366,30,Insertion,0
3366,30,Deletion,14
3366,30,Stop gain/loss,6
3366,30,DBS,3
3366,30,Splice,1
3367,30,Missense,32
3367,30,Insertion,0
3367,30,Deletion,6
3367,30,Stop gain/loss,2
3367,30,DBS,1
3367,30,Splice,1
3368,30,Missense,36
3368,30,Insertion,0
3368,30,Deletion,2
3368,30,Stop gain/loss,0
3368,30,DBS,0
3368,30,Splice,2
3369,30,Missense,28
3369,30,Insertion,1
3369,30,Deletion,4
3369,30,Stop gain/loss,1
3369,30,DBS,1
3369,30,Splice,1
3370,30,Missense,37
3370,30,Insertion,1
3370,30,Deletion,2
3370,30,Stop gain/loss,3
3370,30,DBS,0
3370,30,Splice,0
3371,30,Missense,43
3371,30,Insertion,0
3371,30,Deletion,3
3371,30,Stop gain/loss,2
3371,30,DBS,0
3371,30,Splice,1
3372,30,Missense,37
3372,30,Insertion,0
3372,30,Deletion,0
3372,30,Stop gain/loss,2
3372,30,DBS,1
3372,30,Splice,0
3373,30,Missense,43
3373,30,Insertion,1
3373,30,Deletion,2
3373,30,Stop gain/loss,9
3373,30,DBS,1
3373,30,Splice,2
3374,30,Missense,27
3374,30,Insertion,0
3374,30,Deletion,3
3374,30,Stop gain/loss,7
3374,30,DBS,0
3374,30,Splice,1
3375,30,Missense,40
3375,30,Insertion,0
3375,30,Deletion,0
3375,30,Stop gain/loss,5
3375,30,DBS,0
3375,30,Splice,2
3376,30,Missense,38
3376,30,Insertion,2
3376,30,Deletion,4
3376,30,Stop gain/loss,5
3376,30,DBS,0
3376,30,Splice,2
3377,30,Missense,37
3377,30,Insertion,0
3377,30,Deletion,3
3377,30,Stop gain/loss,1
3377,30,DBS,2
3377,30,Splice,1
3378,30,Missense,41
3378,30,Insertion,0
3378,30,Deletion,3
3378,30,Stop gain/loss,1
3378,30,DBS,0
3378,30,Splice,1
3379,30,Missense,32
3379,30,Insertion,0
3379,30,Deletion,1
3379,30,Stop gain/loss,3
3379,30,DBS,0
3379,30,Splice,1
3380,30,Missense,37
3380,30,Insertion,1
3380,30,Deletion,5
3380,30,Stop gain/loss,5
3380,30,DBS,1
3380,30,Splice,2
3381,30,Missense,46
3381,30,Insertion,1
3381,30,Deletion,1
3381,30,Stop gain/loss,4
3381,30,DBS,1
3381,30,Splice,1
3382,30,Missense,29
3382,30,Insertion,0
3382,30,Deletion,1
3382,30,Stop gain/loss,7
3382,30,DBS,0
3382,30,Splice,2
3383,30,Missense,38
3383,30,Insertion,0
3383,30,Deletion,1
3383,30,Stop gain/loss,1
3383,30,DBS,1
3383,30,Splice,1
3384,30,Missense,33
3384,30,Insertion,0
3384,30,Deletion,2
3384,30,Stop gain/loss,4
3384,30,DBS,1
3384,30,Splice,5
3385,30,Missense,29
3385,30,Insertion,0
3385,30,Deletion,0
3385,30,Stop gain/loss,4
3385,30,DBS,1
3385,30,Splice,2
3386,30,Missense,26
3386,30,Insertion,1
3386,30,Deletion,0
3386,30,Stop gain/loss,0
3386,30,DBS,3
3386,30,Splice,4
3387,30,Missense,75
3387,30,Insertion,0
3387,30,Deletion,3
3387,30,Stop gain/loss,3
3387,30,DBS,0
3387,30,Splice,2
3388,30,Missense,71
3388,30,Insertion,1
3388,30,Deletion,3
3388,30,Stop gain/loss,5
3388,30,DBS,0
3388,30,Splice,1
3389,30,Missense,37
3389,30,Insertion,0
3389,30,Deletion,6
3389,30,Stop gain/loss,3
3389,30,DBS,1
3389,30,Splice,0
3390,30,Missense,35
3390,30,Insertion,1
3390,30,Deletion,3
3390,30,Stop gain/loss,5
3390,30,DBS,0
3390,30,Splice,1
3391,30,Missense,39
3391,30,Insertion,2
3391,30,Deletion,1
3391,30,Stop gain/loss,3
3391,30,DBS,4
3391,30,Splice,4
3392,30,Missense,34
3392,30,Insertion,0
3392,30,Deletion,0
3392,30,Stop gain/loss,5
3392,30,DBS,0
3392,30,Splice,2
3393,30,Missense,42
3393,30,Insertion,0
3393,30,Deletion,1
3393,30,Stop gain/loss,3
3393,30,DBS,0
3393,30,Splice,1
3394,30,Missense,37
3394,30,Insertion,0
3394,30,Deletion,2
3394,30,Stop gain/loss,5
3394,30,DBS,1
3394,30,Splice,1
3395,30,Missense,35
3395,30,Insertion,0
3395,30,Deletion,1
3395,30,Stop gain/loss,3
3395,30,DBS,1
3395,30,Splice,1
3396,30,Missense,33
3396,30,Insertion,0
3396,30,Deletion,0
3396,30,Stop gain/loss,2
3396,30,DBS,0
3396,30,Splice,1
3397,30,Missense,40
3397,30,Insertion,2
3397,30,Deletion,33
3397,30,Stop gain/loss,4
3397,30,DBS,3
3397,30,Splice,0
3398,30,Missense,34
3398,30,Insertion,0
3398,30,Deletion,7
3398,30,Stop gain/loss,3
3398,30,DBS,5
3398,30,Splice,2
3399,30,Missense,53
3399,30,Insertion,0
3399,30,Deletion,0
3399,30,Stop gain/loss,3
3399,30,DBS,1
3399,30,Splice,0
3400,30,Missense,42
3400,30,Insertion,1
3400,30,Deletion,1
3400,30,Stop gain/loss,1
3400,30,DBS,3
3400,30,Splice,1
3401,30,Missense,36
3401,30,Insertion,1
3401,30,Deletion,0
3401,30,Stop gain/loss,6
3401,30,DBS,0
3401,30,Splice,1
3402,30,Missense,32
3402,30,Insertion,0
3402,30,Deletion,2
3402,30,Stop gain/loss,2
3402,30,DBS,0
3402,30,Splice,0
3403,30,Missense,38
3403,30,Insertion,0
3403,30,Deletion,0
3403,30,Stop gain/loss,4
3403,30,DBS,1
3403,30,Splice,2
3404,30,Missense,41
3404,30,Insertion,3
3404,30,Deletion,0
3404,30,Stop gain/loss,2
3404,30,DBS,1
3404,30,Splice,3
3405,30,Missense,35
3405,30,Insertion,0
3405,30,Deletion,0
3405,30,Stop gain/loss,5
3405,30,DBS,3
3405,30,Splice,0
3406,30,Missense,35
3406,30,Insertion,0
3406,30,Deletion,0
3406,30,Stop gain/loss,3
3406,30,DBS,2
3406,30,Splice,0
3407,30,Missense,46
3407,30,Insertion,1
3407,30,Deletion,4
3407,30,Stop gain/loss,4
3407,30,DBS,3
3407,30,Splice,5
3408,30,Missense,33
3408,30,Insertion,0
3408,30,Deletion,0
3408,30,Stop gain/loss,3
3408,30,DBS,0
3408,30,Splice,2
3409,30,Missense,45
3409,30,Insertion,1
3409,30,Deletion,3
3409,30,Stop gain/loss,3
3409,30,DBS,1
3409,30,Splice,1
3410,30,Missense,37
